project_code,original_cost_cr,revised_cost_cr,expenditure_cr,cost_overrun_cr,cost_overrun_pct,delay_days,schedule_change_days,expenditure_change_cr_paimana,revision_cost_change_cr,original_cost,revised_cost,cumulative_expenditure,physical_progress_pct,expenditure_change_cr_flash,progress_change_pct,revised_cost_change_cr,previous_expenditure_cr,previous_progress_pct,flash_history_count,future_delay_flag,snapshot_year,snapshot_month_num,original_end_year,original_end_month,revised_end_year,revised_end_month,sector_freq,ministry_freq,state_freq,implementing_agency_freq
705357,138.0,1843.9,951.07,1705.9,1236.1594202898552,0.0,0.0,3.800000000000068,0.0,138.48,1843.9,951.07,60.0,3.800000000000068,0.0,0.0,947.27,60.0,9.0,0,2026.0,3.0,2027.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0919212843086483,0.0045313309166235
705358,3792.0,5089.0,4983.45,1297.0,34.20358649789029,0.0,0.0,1.5600000000000025,0.0,3792.0,5089.0,4983.45,89.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5027.62,1297.0,34.20358649789029,0.0,0.0,44.17000000000007,0.0,3792.0,5089.0,5027.62,89.0,44.17000000000007,0.0,0.0,4983.45,89.0,2.0,0,2025.0,8.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5027.62,1297.0,34.20358649789029,0.0,0.0,0.0,0.0,3792.0,5089.0,5027.62,89.0,0.0,0.0,0.0,5027.62,89.0,3.0,0,2025.0,9.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5147.89,1297.0,34.20358649789029,0.0,0.0,120.27000000000044,0.0,3792.0,5089.0,5147.89,89.0,120.27000000000044,0.0,0.0,5027.62,89.0,4.0,0,2025.0,10.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5194.05,1297.0,34.20358649789029,0.0,0.0,46.159999999999854,0.0,3792.0,5089.0,5194.05,89.0,46.159999999999854,0.0,0.0,5147.89,89.0,5.0,0,2025.0,11.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5315.25,1297.0,34.20358649789029,0.0,0.0,121.19999999999982,0.0,3792.0,5089.0,5315.25,90.0,121.19999999999982,1.0,0.0,5194.05,89.0,6.0,0,2025.0,12.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5370.68,1297.0,34.20358649789029,0.0,0.0,55.43000000000029,0.0,3792.0,5089.0,5370.68,90.0,55.43000000000029,0.0,0.0,5315.25,90.0,7.0,0,2026.0,1.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5464.43,1297.0,34.20358649789029,0.0,0.0,93.75,0.0,3792.0,5089.0,5464.43,91.0,93.75,1.0,0.0,5370.68,90.0,8.0,0,2026.0,2.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705358,3792.0,5089.0,5585.85,1297.0,34.20358649789029,0.0,0.0,121.42000000000009,0.0,3792.0,5089.0,5585.85,91.5,121.42000000000009,0.5,0.0,5464.43,91.0,9.0,0,2026.0,3.0,2026.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1902.91,0.0,0.0,730.0,730.0,1.5600000000000025,0.0,1928.0,1928.0,1902.91,47.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1934.28,0.0,0.0,730.0,730.0,31.36999999999989,0.0,1928.0,1928.0,1934.28,48.0,31.36999999999989,1.0,0.0,1902.91,47.0,2.0,0,2025.0,8.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1952.83,0.0,0.0,730.0,730.0,18.549999999999955,0.0,1928.0,1928.0,1952.83,48.0,18.549999999999955,0.0,0.0,1934.28,48.0,3.0,0,2025.0,9.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1955.9,0.0,0.0,730.0,730.0,3.070000000000164,0.0,1928.0,1928.0,1955.9,48.0,3.070000000000164,0.0,0.0,1952.83,48.0,4.0,0,2025.0,10.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1972.31,0.0,0.0,730.0,730.0,16.409999999999854,0.0,1928.0,1928.0,1972.31,49.0,16.409999999999854,1.0,0.0,1955.9,48.0,5.0,0,2025.0,11.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,1995.82,0.0,0.0,730.0,730.0,23.50999999999999,0.0,1928.0,1928.0,1995.82,50.0,23.50999999999999,1.0,0.0,1972.31,49.0,6.0,0,2025.0,12.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,2021.63,0.0,0.0,730.0,730.0,25.810000000000173,0.0,1928.0,1928.0,2021.63,51.0,25.810000000000173,1.0,0.0,1995.82,50.0,7.0,1,2026.0,1.0,2025.0,3.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,2049.18,0.0,0.0,1461.0,1461.0,27.549999999999727,0.0,1928.0,1928.0,2049.18,52.0,27.549999999999727,1.0,0.0,2021.63,51.0,8.0,0,2026.0,2.0,2025.0,3.0,2029.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705359,1928.0,1928.0,2079.48,0.0,0.0,1461.0,1461.0,30.300000000000185,0.0,1928.0,1928.0,2079.48,54.0,30.300000000000185,2.0,0.0,2049.18,52.0,9.0,0,2026.0,3.0,2025.0,3.0,2029.0,3.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
705362,819.0,819.0,588.32,0.0,0.0,1461.0,1461.0,1.5600000000000025,0.0,819.0,819.0,588.32,75.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.6,0.0,0.0,1461.0,1461.0,-7.720000000000027,0.0,819.0,819.0,580.6,75.0,-7.720000000000027,0.0,0.0,588.32,75.0,2.0,0,2025.0,8.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,-0.0900000000000318,0.0,819.0,819.0,580.51,75.0,-0.0900000000000318,0.0,0.0,580.6,75.0,3.0,0,2025.0,9.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,4.0,0,2025.0,10.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,5.0,0,2025.0,11.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,6.0,0,2025.0,12.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,7.0,0,2026.0,1.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,8.0,0,2026.0,2.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705362,819.0,819.0,580.51,0.0,0.0,1461.0,1461.0,0.0,0.0,819.0,819.0,580.51,75.0,0.0,0.0,0.0,580.51,75.0,9.0,0,2026.0,3.0,2022.0,3.0,2026.0,3.0,0.2149145520455722,0.2133609528741584,0.009062661833247,0.0155359917141377
705364,614.0,1384.0,479.22,770.0,125.4071661237785,820.0,820.0,1.5600000000000025,0.0,614.0,1384.0,479.22,55.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.0,484.29,770.0,125.4071661237785,820.0,820.0,5.069999999999993,0.0,614.0,1384.0,484.29,55.0,5.069999999999993,0.0,0.0,479.22,55.0,2.0,0,2025.0,8.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.0,485.71,770.0,125.4071661237785,820.0,820.0,1.419999999999959,0.0,614.0,1384.0,485.71,55.0,1.419999999999959,0.0,0.0,484.29,55.0,3.0,0,2025.0,9.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.0,487.99,770.0,125.4071661237785,820.0,820.0,2.2800000000000296,0.0,614.0,1384.0,487.99,55.0,2.2800000000000296,0.0,0.0,485.71,55.0,4.0,0,2025.0,10.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.16,487.99,770.1600000000001,125.43322475570034,820.0,820.0,0.0,0.1600000000000818,614.0,1384.16,487.99,55.0,0.0,0.0,0.1600000000000818,487.99,55.0,5.0,0,2025.0,11.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.16,490.08,770.1600000000001,125.43322475570034,820.0,820.0,2.089999999999975,0.0,614.0,1384.16,490.08,55.0,2.089999999999975,0.0,0.0,487.99,55.0,6.0,0,2025.0,12.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.16,490.41,770.1600000000001,125.43322475570034,820.0,820.0,0.3300000000000409,0.0,614.0,1384.16,490.41,55.0,0.3300000000000409,0.0,0.0,490.08,55.0,7.0,0,2026.0,1.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.16,490.43,770.1600000000001,125.43322475570034,820.0,820.0,0.0199999999999818,0.0,614.0,1384.16,490.43,55.0,0.0199999999999818,0.0,0.0,490.41,55.0,8.0,0,2026.0,2.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705364,614.0,1384.16,490.46,770.1600000000001,125.43322475570034,820.0,820.0,0.0299999999999727,0.0,614.0,1384.16,490.46,55.6,0.0299999999999727,0.6000000000000014,0.0,490.43,55.0,9.0,0,2026.0,3.0,2024.0,12.0,2027.0,3.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,1908.49,20.0,0.9675858732462508,2466.0,2466.0,1.5600000000000025,0.0,2067.0,2087.0,1908.49,74.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,1968.45,20.0,0.9675858732462508,2466.0,2466.0,59.96000000000004,0.0,2067.0,2087.0,1968.45,74.0,59.96000000000004,0.0,0.0,1908.49,74.0,2.0,0,2025.0,8.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,1997.26,20.0,0.9675858732462508,2466.0,2466.0,28.809999999999945,0.0,2067.0,2087.0,1997.26,74.0,28.809999999999945,0.0,0.0,1968.45,74.0,3.0,0,2025.0,9.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2013.82,20.0,0.9675858732462508,2466.0,2466.0,16.559999999999945,0.0,2067.0,2087.0,2013.82,74.0,16.559999999999945,0.0,0.0,1997.26,74.0,4.0,0,2025.0,10.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2015.02,20.0,0.9675858732462508,2466.0,2466.0,1.2000000000000457,0.0,2067.0,2087.0,2015.02,74.0,1.2000000000000457,0.0,0.0,2013.82,74.0,5.0,0,2025.0,11.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2015.07,20.0,0.9675858732462508,2466.0,2466.0,0.0499999999999545,0.0,2067.0,2087.0,2015.07,74.0,0.0499999999999545,0.0,0.0,2015.02,74.0,6.0,0,2025.0,12.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2015.42,20.0,0.9675858732462508,2466.0,2466.0,0.3500000000001364,0.0,2067.0,2087.0,2015.42,74.0,0.3500000000001364,0.0,0.0,2015.07,74.0,7.0,0,2026.0,1.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2018.69,20.0,0.9675858732462508,2466.0,2466.0,3.269999999999982,0.0,2067.0,2087.0,2018.69,74.0,3.269999999999982,0.0,0.0,2015.42,74.0,8.0,0,2026.0,2.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705366,2067.0,2087.0,2043.33,20.0,0.9675858732462508,2466.0,2466.0,24.63999999999988,0.0,2067.0,2087.0,2043.33,75.0,24.63999999999988,1.0,0.0,2018.69,74.0,9.0,1,2026.0,3.0,2020.0,3.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1311.39,909.0,56.63551401869159,1036.0,1036.0,1.5600000000000025,0.0,1605.0,2514.0,1311.39,33.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0007767995857068
705368,1605.0,2514.0,1490.2,909.0,56.63551401869159,1036.0,1036.0,178.80999999999997,0.0,1605.0,2514.0,1490.2,35.0,178.80999999999997,2.0,0.0,1311.39,33.0,2.0,0,2025.0,8.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1528.41,909.0,56.63551401869159,1036.0,1036.0,38.21000000000004,0.0,1605.0,2514.0,1528.41,35.0,38.21000000000004,0.0,0.0,1490.2,35.0,3.0,0,2025.0,9.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1547.96,909.0,56.63551401869159,1036.0,1036.0,19.549999999999955,0.0,1605.0,2514.0,1547.96,35.0,19.549999999999955,0.0,0.0,1528.41,35.0,4.0,0,2025.0,10.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1604.02,909.0,56.63551401869159,1036.0,1036.0,56.059999999999945,0.0,1605.0,2514.0,1604.02,40.0,56.059999999999945,5.0,0.0,1547.96,35.0,5.0,0,2025.0,11.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1611.07,909.0,56.63551401869159,1036.0,1036.0,7.0499999999999545,0.0,1605.0,2514.0,1611.07,42.0,7.0499999999999545,2.0,0.0,1604.02,40.0,6.0,0,2025.0,12.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1651.44,909.0,56.63551401869159,1036.0,1036.0,40.37000000000012,0.0,1605.0,2514.0,1651.44,45.0,40.37000000000012,3.0,0.0,1611.07,42.0,7.0,0,2026.0,1.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1697.03,909.0,56.63551401869159,1036.0,1036.0,45.58999999999992,0.0,1605.0,2514.0,1697.03,46.0,45.58999999999992,1.0,0.0,1651.44,45.0,8.0,0,2026.0,2.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705368,1605.0,2514.0,1704.33,909.0,56.63551401869159,1036.0,1036.0,7.299999999999954,0.0,1605.0,2514.0,1704.33,46.5,7.299999999999954,0.5,0.0,1697.03,46.0,9.0,0,2026.0,3.0,2024.0,3.0,2027.0,1.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2824.8,1409.0,95.6551255940258,884.0,884.0,1.5600000000000025,0.0,1473.0,2882.0,2824.8,91.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0007767995857068
705373,1473.0,2882.0,2522.41,1409.0,95.6551255940258,884.0,884.0,-302.3900000000003,0.0,1473.0,2882.0,2522.41,94.0,-302.3900000000003,3.0,0.0,2824.8,91.0,2.0,0,2025.0,8.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2522.41,1409.0,95.6551255940258,884.0,884.0,0.0,0.0,1473.0,2882.0,2522.41,94.0,0.0,0.0,0.0,2522.41,94.0,3.0,0,2025.0,9.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2535.73,1409.0,95.6551255940258,884.0,884.0,13.320000000000164,0.0,1473.0,2882.0,2535.73,94.0,13.320000000000164,0.0,0.0,2522.41,94.0,4.0,0,2025.0,10.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2538.21,1409.0,95.6551255940258,884.0,884.0,2.480000000000018,0.0,1473.0,2882.0,2538.21,95.0,2.480000000000018,1.0,0.0,2535.73,94.0,5.0,0,2025.0,11.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2540.71,1409.0,95.6551255940258,884.0,884.0,2.5,0.0,1473.0,2882.0,2540.71,95.0,2.5,0.0,0.0,2538.21,95.0,6.0,0,2025.0,12.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2542.82,1409.0,95.6551255940258,884.0,884.0,2.110000000000128,0.0,1473.0,2882.0,2542.82,97.0,2.110000000000128,2.0,0.0,2540.71,95.0,7.0,0,2026.0,1.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2545.14,1409.0,95.6551255940258,884.0,884.0,2.319999999999709,0.0,1473.0,2882.0,2545.14,97.0,2.319999999999709,0.0,0.0,2542.82,97.0,8.0,0,2026.0,2.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705373,1473.0,2882.0,2641.14,1409.0,95.6551255940258,884.0,884.0,96.0,0.0,1473.0,2882.0,2641.14,98.0,96.0,1.0,0.0,2545.14,97.0,9.0,0,2026.0,3.0,2023.0,3.0,2025.0,8.0,0.2149145520455722,0.2133609528741584,0.0503625064733298,0.0155359917141377
705375,1626.0,2020.0,2060.97,394.0,24.231242312423124,365.0,365.0,1.5600000000000025,0.0,1626.0,2020.0,2060.97,92.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0007767995857068
705375,1626.0,2020.0,2000.4,394.0,24.231242312423124,365.0,365.0,-60.56999999999971,0.0,1626.0,2020.0,2000.4,95.0,-60.56999999999971,3.0,0.0,2060.97,92.0,2.0,0,2025.0,8.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2020.0,2000.4,394.0,24.231242312423124,365.0,365.0,0.0,0.0,1626.0,2020.0,2000.4,95.0,0.0,0.0,0.0,2000.4,95.0,3.0,0,2025.0,9.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2113.82,860.6199999999999,52.92865928659286,365.0,365.0,113.42000000000009,466.6199999999999,1626.0,2486.62,2113.82,93.0,113.42000000000009,-2.0,466.6199999999999,2000.4,95.0,4.0,0,2025.0,10.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2122.42,860.6199999999999,52.92865928659286,365.0,365.0,8.599999999999909,0.0,1626.0,2486.62,2122.42,94.0,8.599999999999909,1.0,0.0,2113.82,93.0,5.0,0,2025.0,11.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2142.8,860.6199999999999,52.92865928659286,365.0,365.0,20.38000000000011,0.0,1626.0,2486.62,2142.8,94.0,20.38000000000011,0.0,0.0,2122.42,94.0,6.0,0,2025.0,12.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2156.71,860.6199999999999,52.92865928659286,365.0,365.0,13.909999999999854,0.0,1626.0,2486.62,2156.71,95.0,13.909999999999854,1.0,0.0,2142.8,94.0,7.0,0,2026.0,1.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2176.48,860.6199999999999,52.92865928659286,365.0,365.0,19.769999999999985,0.0,1626.0,2486.62,2176.48,95.0,19.769999999999985,0.0,0.0,2156.71,95.0,8.0,0,2026.0,2.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705375,1626.0,2486.62,2184.16,860.6199999999999,52.92865928659286,365.0,365.0,7.679999999999836,0.0,1626.0,2486.62,2184.16,95.4,7.679999999999836,0.4000000000000057,0.0,2176.48,95.0,9.0,0,2026.0,3.0,2025.0,2.0,2026.0,2.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0155359917141377
705385,2555.0,2555.0,763.08,0.0,0.0,0.0,0.0,1.5600000000000025,0.0,2555.0,2555.0,763.08,48.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,767.04,0.0,0.0,0.0,0.0,3.959999999999922,0.0,2555.0,2555.0,767.04,48.0,3.959999999999922,0.0,0.0,763.08,48.0,2.0,0,2025.0,8.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,773.15,0.0,0.0,0.0,0.0,6.110000000000014,0.0,2555.0,2555.0,773.15,48.0,6.110000000000014,0.0,0.0,767.04,48.0,3.0,0,2025.0,9.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,780.18,0.0,0.0,0.0,0.0,7.029999999999973,0.0,2555.0,2555.0,780.18,49.0,7.029999999999973,1.0,0.0,773.15,48.0,4.0,0,2025.0,10.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,784.18,0.0,0.0,0.0,0.0,4.0,0.0,2555.0,2555.0,784.18,49.0,4.0,0.0,0.0,780.18,49.0,5.0,0,2025.0,11.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,795.18,0.0,0.0,0.0,0.0,11.0,0.0,2555.0,2555.0,795.18,49.0,11.0,0.0,0.0,784.18,49.0,6.0,0,2025.0,12.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,1105.03,0.0,0.0,0.0,0.0,309.85,0.0,2555.0,2555.0,1105.03,61.0,309.85,12.0,0.0,795.18,49.0,7.0,0,2026.0,1.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,1107.03,0.0,0.0,0.0,0.0,2.0,0.0,2555.0,2555.0,1107.03,61.0,2.0,0.0,0.0,1105.03,61.0,8.0,0,2026.0,2.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705385,2555.0,2555.0,1108.34,0.0,0.0,0.0,0.0,1.3099999999999454,0.0,2555.0,2555.0,1108.34,61.6,1.3099999999999454,0.6000000000000014,0.0,1107.03,61.0,9.0,0,2026.0,3.0,2028.0,3.0,2028.0,3.0,0.2149145520455722,0.2133609528741584,0.007638529259451,0.0047902641118591
705391,14323.0,21885.9,15598.1,7562.9000000000015,52.80248551281157,912.0,912.0,1.5600000000000025,0.0,14323.0,21885.9,15598.11,69.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,8.0,2026.0,12.0,2029.0,6.0,0.2149145520455722,0.2133609528741584,0.0168306576903158,0.0046607975142413
705391,14323.0,21885.9,15598.1,7562.9000000000015,52.80248551281157,912.0,912.0,0.0,0.0,14323.0,21885.9,15598.11,69.0,0.0,0.0,0.0,15598.11,69.0,2.0,0,2025.0,9.0,2026.0,12.0,2029.0,6.0,0.2149145520455722,0.2133609528741584,0.0168306576903158,0.0046607975142413
705391,14323.0,21885.9,15598.1,7562.9000000000015,52.80248551281157,912.0,912.0,0.0,0.0,14323.0,21885.9,15598.11,69.0,0.0,0.0,0.0,15598.11,69.0,3.0,0,2025.0,10.0,2026.0,12.0,2029.0,6.0,0.2149145520455722,0.2133609528741584,0.0168306576903158,0.0046607975142413
